episode,timestep,reward
1713,476780,-1539.5198
1716,477400,-2351.3706
1718,478020,-1107.7844
1720,478640,-1500.0813
1722,479260,-3160.5739
1724,479880,-1694.5753
1726,480500,-1976.8137
1728,481120,-1782.2014
1730,481740,-1519.5911
1732,482360,-1887.554
1734,482980,-1613.1671
1736,483600,-1069.4374
1738,484220,-1162.2278
1741,484840,-1339.8809
1743,485460,-1979.0038
1745,486080,-1687.3744
1747,486700,-2702.3403
1749,487320,-1314.2781
1751,487940,-1579.1286
1753,488560,-1685.6846
1755,489180,-1477.236
1757,489800,-1732.1874
1759,490420,-1513.723
1761,491040,-2448.9509
1763,491660,-1698.9127
1766,492280,-1265.7438
1768,492900,-1500.3353
1770,493520,-1167.3345
1772,494140,-836.3012
1774,494760,-1296.8203
1776,495380,-1362.9233
1778,496000,-1597.2448
1780,496620,-1295.7087
1782,497240,-1795.9485
1784,497860,-1564.4005
1786,498480,-1431.6795
1788,499100,-1395.7259
1790,499720,-1626.0648
1793,500340,-1369.2049
1795,500960,-1577.2976
1797,501580,-1526.5509
1799,502200,-1497.3298
1801,502820,-1458.4432
1803,503440,-1657.6813
1805,504060,-1455.8586
1807,504680,-2103.1897
1809,505300,-1485.7868
1811,505920,-1841.0926
1813,506540,-2402.9979
1815,507160,-1716.3978
1817,507780,-1562.301
1820,508400,-1681.7787
1822,509020,-1903.6711
1824,509640,-1840.6228
1826,510260,-1453.4538
1828,510880,-1849.6822
1830,511500,-1633.9374
1832,512120,-1272.4216
1834,512740,-1328.1516
1836,513360,-1828.3385
1838,513980,-1154.872
1840,514600,-1914.8902
1842,515220,-1800.4081
1844,515840,-917.6791
1847,516460,-1238.4935
1849,517080,-1842.5581
1851,517700,-927.9481
1853,518320,-1089.5073
1855,518940,-1724.2604
1857,519560,-2612.984
1859,520180,-1229.9922
1861,520800,-1277.1801
1863,521420,-1198.3013
1865,522040,-1437.3501
1867,522660,-1609.7509
1869,523280,-1955.0822
1872,523900,-1660.3284
1874,524520,-1764.351
1876,525140,-1587.8552
1878,525760,-1835.494
1880,526380,-2415.5263
1882,527000,-1502.5519
1884,527620,-1860.8259
1886,528240,-1588.9258
1888,528860,-1099.9359
1890,529480,-1650.4017
1892,530100,-1039.1073
1894,530720,-1859.88
1896,531340,-1756.3852
1898,531960,-1156.8541
1901,532580,-1790.1574
1903,533200,-1363.821
1905,533820,-1358.7709
1907,534440,-1665.5551
1909,535060,-1739.7783
1911,535680,-1012.0362
1913,536300,-1690.5367
1915,536920,-1565.8523
1917,537540,-1777.801
1919,538160,-1672.1952
1921,538780,-1658.2771
1923,539400,-1804.3438
1925,540020,-1405.8657
1927,540640,-1559.2051
1930,541260,-1797.4118
1932,541880,-1205.0889
1934,542500,-1684.6097
1936,543120,-1281.9392
1938,543740,-1327.6441
1940,544360,-1386.219
1942,544980,-1352.0309
1944,545600,-1666.4361
1946,546220,-1971.4751
1948,546840,-1852.1799
1950,547460,-1598.9715
1952,548080,-1605.6363
1954,548700,-1652.2923
1957,549320,-1706.2327
1959,549940,-1588.6203
1961,550560,-1336.6665
1963,551180,-1200.9172
1965,551800,-1955.7839
1967,552420,-1477.6796
1969,553040,-1737.4148
1971,553660,-1376.7309
1973,554280,-1681.4922
1975,554900,-1576.8266
1977,555520,-1734.6562
1979,556140,-978.8703
1981,556760,-1456.2609
1983,557380,-1338.7547
1986,558000,-1361.8347
1988,558620,-1050.7599
1990,559240,-2003.4769
1992,559860,-1269.3932
1994,560480,-1885.1312
1996,561100,-1663.3242
1998,561720,-1749.5076
2000,562340,-1790.2831
2002,562960,-1280.0909
2004,563580,-1740.2169
2006,564200,-1628.9907
2008,564820,-1527.1901
2010,565440,-1589.8589
2013,566060,-1282.7887
2015,566680,-1568.6654
2017,567300,-2506.7833
2019,567920,-1329.54
2021,568540,-972.374
2023,569160,-1267.1564
2025,569780,-2572.8853
2027,570400,-1306.7974
2029,571020,-1663.4857
2031,571640,-1645.4414
2033,572260,-1323.5424
2035,572880,-1664.9187
2038,573500,-1671.4101
2040,574120,-1511.6141
2042,574740,-1902.8134
2044,575360,-1474.3331
2046,575980,-1915.7489
2048,576600,-1278.1388
2050,577220,-1105.2945
2052,577840,-1815.3354
2054,578460,-1932.5552
2056,579080,-1851.9017
2058,579700,-1383.9115
2060,580320,-1402.0597
2062,580940,-1853.666
2065,581560,-1859.6282
2067,582180,-1369.1688
2069,582800,-1484.9067
2071,583420,-1960.943
2073,584040,-1692.9831
2075,584660,-1537.8507
2077,585280,-1182.3165
2079,585900,-1331.613
2081,586520,-1654.2167
2083,587140,-1621.2183
2085,587760,-2155.8747
2087,588380,-1490.8321
2089,589000,-1278.8708
2091,589620,-1412.7512
2094,590240,-1195.7503
2096,590860,-1296.5657
2098,591480,-1669.202
2100,592100,-1350.0607
2102,592720,-1082.4237
2104,593340,-1595.8285
2106,593960,-1338.6748
2108,594580,-1591.2272
2110,595200,-1291.5124
2112,595820,-1391.771
2114,596440,-1212.05
2116,597060,-1128.9503
2118,597680,-1557.9568
2120,598300,-2192.1416
2123,598920,-1662.4014
2125,599540,-1667.2083
2127,600160,-1902.1844
2129,600780,-1400.3594
2131,601400,-1642.2415
2133,602020,-1765.8302
2135,602640,-1392.9435
2137,603260,-1919.4047
2139,603880,-1940.6792
2141,604500,-1113.2586
2143,605120,-1344.9993
2145,605740,-2311.2085
2147,606360,-1671.7496
2150,606980,-1296.8577
2152,607600,-2029.1498
2154,608220,-1768.0422
2156,608840,-1293.8758
2158,609460,-1866.9081
2160,610080,-2035.6242
2162,610700,-1379.6128
2164,611320,-1423.1877
2166,611940,-1351.3819
2168,612560,-2050.8345
2170,613180,-1929.5985
2172,613800,-1902.7605
2174,614420,-1387.2409
2176,615040,-1130.4724
2179,615660,-1330.0161
2181,616280,-1869.3851
2183,616900,-1170.2739
2185,617520,-1731.2298
2187,618140,-845.6364
2189,618760,-1819.2126
2191,619380,-1403.4035
2193,620000,-2134.2351
2195,620620,-1799.2093
2197,621240,-1528.2193
2199,621860,-986.4471
2201,622480,-1828.6598
2203,623100,-2357.6584
2206,623720,-1316.9865
2208,624340,-1094.8719
2210,624960,-2600.0511
2212,625580,-2039.9263
2214,626200,-1558.3147
2216,626820,-1321.4307
2218,627440,-1876.345
2220,628060,-1682.7116
2222,628680,-1292.5229
2225,629300,-1442.4387
2227,629920,-1386.216
2229,630540,-1076.3853
2231,631160,-1546.7389
2233,631780,-1776.1651
2235,632400,-1635.2938
2237,633020,-1023.9272
2239,633640,-1909.9566
2241,634260,-1749.2629
2243,634880,-1965.7928
2245,635500,-1494.7526
